step_num: 17400 | loss: 0.0969 | profit rate: 43823193995906471897585005489261987758080.0 | accuracy: 0.55
step_num: 17600 | loss: 0.0900 | profit rate: 6251514934920776328733484918467973982715904.0 | accuracy: 0.54
step_num: 17800 | loss: 0.0724 | profit rate: 378422068222517083660650140186909244288663552.0 | accuracy: 0.54
step_num: 18000 | loss: 0.0693 | profit rate: 14952836656667738623050647716017438759678115840.0 | accuracy: 0.54
episode:   5/70,耗时:1.82分/8.62分,训练集: | step: 18080 | average_treward: 1278.2 | max_treward: 2064.1622 | average profit rate: 83526210760393234800557066200480223029387853824.000
model saved @ step:18080,performance:409982479754718360598985748541928486461109174272.000,accuracy:0.54
step_num: 18200 | loss: 0.0723 | profit rate:  214.8 | accuracy: 0.62
step_num: 18400 | loss: 0.0723 | profit rate: 431833.9 | accuracy: 0.61
step_num: 18600 | loss: 0.0724 | profit rate: 20676751.9 | accuracy: 0.58
step_num: 18800 | loss: 0.0745 | profit rate: 1183900643.2 | accuracy: 0.55
step_num: 19000 | loss: 0.0758 | profit rate: 1237507928992.0 | accuracy: 0.56
step_num: 19200 | loss: 0.0593 | profit rate: 12684015001542184.0 | accuracy: 0.56
step_num: 19400 | loss: 0.0669 | profit rate: 15116961771541104640.0 | accuracy: 0.57
step_num: 19600 | loss: 0.0544 | profit rate: 617688720586358554361856.0 | accuracy: 0.58
step_num: 19800 | loss: 0.0742 | profit rate: 39624352771372242259935232.0 | accuracy: 0.58
step_num: 20000 | loss: 0.0645 | profit rate: 10509307273146150686214324224.0 | accuracy: 0.59
step_num: 20200 | loss: 0.0831 | profit rate: 53658128548220893310520752340992.0 | accuracy: 0.59
step_num: 20400 | loss: 0.0652 | profit rate: 273272760406084395050805836384305152.0 | accuracy: 0.59
step_num: 20600 | loss: 0.0708 | profit rate: 2146812768706232836775121076070916292608.0 | accuracy: 0.59
step_num: 20800 | loss: 0.0754 | profit rate: 5857831027095076236259771207646265229705216.0 | accuracy: 0.60
step_num: 21000 | loss: 0.0626 | profit rate: 19773129957608864961343380101078613685002305536.0 | accuracy: 0.60
step_num: 21200 | loss: 0.0657 | profit rate: 13263330090453912200069130978593245991419215085568.0 | accuracy: 0.59
step_num: 21400 | loss: 0.0550 | profit rate: 1556675960039505433164586947393112776717155988144128.0 | accuracy: 0.59
step_num: 21600 | loss: 0.0691 | profit rate: 41629242296831701354508031676047170969647788591153152.0 | accuracy: 0.59
model saved @ step:21696,performance:1672448168271534749193070596049317882741887040565018624.000,accuracy:0.59
step_num: 21800 | loss: 0.0637 | profit rate:  323.9 | accuracy: 0.70
step_num: 22000 | loss: 0.0705 | profit rate: 627739.7 | accuracy: 0.69
step_num: 22200 | loss: 0.0698 | profit rate: 97216494.9 | accuracy: 0.64
step_num: 22400 | loss: 0.0575 | profit rate: 5400663308.4 | accuracy: 0.59
step_num: 22600 | loss: 0.0824 | profit rate: 12663224437380.9 | accuracy: 0.61
step_num: 22800 | loss: 0.0579 | profit rate: 76532853040712016.0 | accuracy: 0.61
step_num: 23000 | loss: 0.0631 | profit rate: 99964428933566480384.0 | accuracy: 0.62
step_num: 23200 | loss: 0.0590 | profit rate: 5095456038378634083303424.0 | accuracy: 0.62
step_num: 23400 | loss: 0.0624 | profit rate: 1080029869400224841055862784.0 | accuracy: 0.63
step_num: 23600 | loss: 0.0670 | profit rate: 172278716546010023636001357824.0 | accuracy: 0.64
step_num: 23800 | loss: 0.0585 | profit rate: 1008485060541799400192201340223488.0 | accuracy: 0.62
step_num: 24000 | loss: 0.0666 | profit rate: 5114579950013959238021713243850932224.0 | accuracy: 0.62
step_num: 24200 | loss: 0.0639 | profit rate: 54346396751125596458111776920243110150144.0 | accuracy: 0.62
step_num: 24400 | loss: 0.0636 | profit rate: 329952689881477740120532935996547035236925440.0 | accuracy: 0.63
step_num: 24600 | loss: 0.0639 | profit rate: 426202352369926863889897995429607238091409457152.0 | accuracy: 0.63
step_num: 24800 | loss: 0.0581 | profit rate: 70559271157402888608057818501580621841136105816064.0 | accuracy: 0.62
step_num: 25000 | loss: 0.0690 | profit rate: 29983933755492086868045543708866642580258759704051712.0 | accuracy: 0.62
step_num: 25200 | loss: 0.0595 | profit rate: 3363970480163616181554480447901047125554460721447698432.0 | accuracy: 0.62
episode:   7/70,耗时:1.78分/12.16分,训练集: | step: 25312 | average_treward: 1614.5 | max_treward: 2526.5307 | average profit rate: 30827958895056661143816823394072611978940908664944328704.000
model saved @ step:25312,performance:214123263679494017738882528985768094712375166815126421504.000,accuracy:0.62
step_num: 25400 | loss: 0.0650 | profit rate:  331.3 | accuracy: 0.75
step_num: 25600 | loss: 0.0681 | profit rate: 1505146.5 | accuracy: 0.73
step_num: 25800 | loss: 0.0690 | profit rate: 153558141.3 | accuracy: 0.66
step_num: 26000 | loss: 0.0724 | profit rate: 6141190729.1 | accuracy: 0.61
step_num: 26200 | loss: 0.0738 | profit rate: 11798631632083.3 | accuracy: 0.62
step_num: 26400 | loss: 0.0665 | profit rate: 163990311345528544.0 | accuracy: 0.62
step_num: 26600 | loss: 0.0620 | profit rate: 613934711204160077824.0 | accuracy: 0.64
step_num: 26800 | loss: 0.0653 | profit rate: 46259852169052626071060480.0 | accuracy: 0.65
step_num: 27000 | loss: 0.0610 | profit rate: 8899006386285124353521614848.0 | accuracy: 0.65
step_num: 27200 | loss: 0.0589 | profit rate: 1333880194545255910886682394624.0 | accuracy: 0.66
step_num: 27400 | loss: 0.0652 | profit rate: 10510067479707366917988925499768832.0 | accuracy: 0.66
step_num: 27600 | loss: 0.0606 | profit rate: 96232706869846192669451882779927117824.0 | accuracy: 0.65
step_num: 27800 | loss: 0.0667 | profit rate: 3725493043131717014430287256118907405074432.0 | accuracy: 0.65
step_num: 28000 | loss: 0.0558 | profit rate: 76312114506128760175044955145796083322705674240.0 | accuracy: 0.67
step_num: 28200 | loss: 0.0660 | profit rate: 167100635829140627733293302471439339492213759410176.0 | accuracy: 0.66
step_num: 28400 | loss: 0.0702 | profit rate: 31076418103437050421493066312639317794771138563276800.0 | accuracy: 0.66
step_num: 28600 | loss: 0.0660 | profit rate: 27919692902386577102683752194474104947661268538426916864.0 | accuracy: 0.65
step_num: 28800 | loss: 0.0566 | profit rate: 4518728633244201223921366295430813825629748848411006730240.0 | accuracy: 0.65
model saved @ step:28928,performance:309655678443796797049072947456603219678271220624459854512128.000,accuracy:0.65
step_num: 29000 | loss: 0.0595 | profit rate:  239.9 | accuracy: 0.82
step_num: 29200 | loss: 0.0587 | profit rate: 454367.6 | accuracy: 0.74
step_num: 29400 | loss: 0.0644 | profit rate: 81278388.7 | accuracy: 0.68
step_num: 29600 | loss: 0.0565 | profit rate: 20083654430.7 | accuracy: 0.65
step_num: 29800 | loss: 0.0594 | profit rate: 70714813825275.6 | accuracy: 0.67
step_num: 30000 | loss: 0.0599 | profit rate: 1066126791388956032.0 | accuracy: 0.65
step_num: 30200 | loss: 0.0496 | profit rate: 7457586807146210656256.0 | accuracy: 0.67
step_num: 30400 | loss: 0.0676 | profit rate: 516121037568645604325720064.0 | accuracy: 0.68
step_num: 30600 | loss: 0.0633 | profit rate: 490548064717398489521654333440.0 | accuracy: 0.68
step_num: 30800 | loss: 0.0633 | profit rate: 51788263090419487293793051344896.0 | accuracy: 0.68
step_num: 31000 | loss: 0.0917 | profit rate: 1039858497707508603499344289813495808.0 | accuracy: 0.68
step_num: 31200 | loss: 0.0619 | profit rate: 32322379456380514927889166923358202232832.0 | accuracy: 0.68
step_num: 31400 | loss: 0.0556 | profit rate: 3258031401722073675101569134099153142868344832.0 | accuracy: 0.68
step_num: 31600 | loss: 0.0715 | profit rate: 55611375230393926349920402937643694399218083954688.0 | accuracy: 0.69
step_num: 31800 | loss: 0.0556 | profit rate: 206557407609110859652044854954206418666802454300983296.0 | accuracy: 0.69
step_num: 32000 | loss: 0.0560 | profit rate: 155333886361258277490574087771908438186767140807430373376.0 | accuracy: 0.68
step_num: 32200 | loss: 0.0565 | profit rate: 448862948655869397835443627073195450237470627935933639426048.0 | accuracy: 0.68
step_num: 32400 | loss: 0.0571 | profit rate: 60996505650870035991063268025939326386113103571857172013776896.0 | accuracy: 0.67
episode:   9/70,耗时:1.80分/16.39分,训练集: | step: 32544 | average_treward: 1861.4 | max_treward: 2819.7398 | average profit rate: 1091890079748287701345459894094091841069809606701403730031411200.000
model saved @ step:32544,performance:9826700846260433065224534062567724270584787881997467717004689408.000,accuracy:0.68
step_num: 32600 | loss: 0.0552 | profit rate:   77.1 | accuracy: 0.88
step_num: 32800 | loss: 0.0678 | profit rate: 298206.6 | accuracy: 0.76
step_num: 33000 | loss: 0.0629 | profit rate: 122278058.3 | accuracy: 0.69
step_num: 33200 | loss: 0.0551 | profit rate: 77665111202.3 | accuracy: 0.67
step_num: 33400 | loss: 0.0527 | profit rate: 357508452506071.8 | accuracy: 0.70
step_num: 33600 | loss: 0.0562 | profit rate: 11121059275223042048.0 | accuracy: 0.68
step_num: 33800 | loss: 0.0573 | profit rate: 86334763677969515806720.0 | accuracy: 0.70
step_num: 34000 | loss: 0.0510 | profit rate: 59093127858459036323151872.0 | accuracy: 0.71
step_num: 34200 | loss: 0.0617 | profit rate: 20817608882544270358327894999040.0 | accuracy: 0.71
step_num: 34400 | loss: 0.0546 | profit rate: 4916704055414030525843719908753408.0 | accuracy: 0.72
step_num: 34600 | loss: 0.0551 | profit rate: 23254584176548900357013819258115719168.0 | accuracy: 0.71
step_num: 34800 | loss: 0.0490 | profit rate: 2767057063226009134372230252135845424267264.0 | accuracy: 0.71
step_num: 35000 | loss: 0.0536 | profit rate: 254329153980471320872389437204135193268352712704.0 | accuracy: 0.72
step_num: 35200 | loss: 0.0554 | profit rate: 30484642955709498018967881897850821703643958253453312.0 | accuracy: 0.72
step_num: 35400 | loss: 0.0481 | profit rate: 279625673934011060297077187680756680323104302447556820992.0 | accuracy: 0.72
step_num: 35600 | loss: 0.0593 | profit rate: 1257499689763967823833545082281088482790822999635609501302784.0 | accuracy: 0.72
step_num: 35800 | loss: 0.0573 | profit rate: 1250189562850513639109703775300820735445869353563654386123538432.0 | accuracy: 0.71
step_num: 36000 | loss: 0.0488 | profit rate: 411630778244920288710478256957558672791721755407079401069077331968.0 | accuracy: 0.70
model saved @ step:36160,performance:118970545098529671069680212599907424407715949215319734582373739659264.000,accuracy:0.71
step_num: 36200 | loss: 0.0480 | profit rate:   36.2 | accuracy: 0.85
step_num: 36400 | loss: 0.0614 | profit rate: 104396.9 | accuracy: 0.76
step_num: 36600 | loss: 0.0501 | profit rate: 140107772.2 | accuracy: 0.72
step_num: 36800 | loss: 0.0552 | profit rate: 100026614616.3 | accuracy: 0.69
step_num: 37000 | loss: 0.0464 | profit rate: 44582238945792.4 | accuracy: 0.71
step_num: 37200 | loss: 0.0533 | profit rate: 11493224107902011392.0 | accuracy: 0.70
step_num: 37400 | loss: 0.0493 | profit rate: 69398763303828507852800.0 | accuracy: 0.71
step_num: 37600 | loss: 0.0484 | profit rate: 114815346440779240686223360.0 | accuracy: 0.72
step_num: 37800 | loss: 0.0500 | profit rate: 16887597828970382409557417656320.0 | accuracy: 0.72
step_num: 38000 | loss: 0.0531 | profit rate: 2922917282436204226807441412587520.0 | accuracy: 0.72
step_num: 38200 | loss: 0.0508 | profit rate: 12974254082791909141153454985450618880.0 | accuracy: 0.72
step_num: 38400 | loss: 0.0492 | profit rate: 1941127766779486597190228205991502196768768.0 | accuracy: 0.72
step_num: 38600 | loss: 0.0505 | profit rate: 151435362430946689069294186765725314583634116608.0 | accuracy: 0.72
step_num: 38800 | loss: 0.0544 | profit rate: 40752511716131908628463551600868430481739868088041472.0 | accuracy: 0.73
step_num: 39000 | loss: 0.0453 | profit rate: 181039553198248851946279831036148607861625300774054526976.0 | accuracy: 0.74
step_num: 39200 | loss: 0.0549 | profit rate: 1748282323132941474952066048795635435631560474521701999181824.0 | accuracy: 0.74
step_num: 39400 | loss: 0.0509 | profit rate: 4356800270076646513525322544059888885595002835437929717708095488.0 | accuracy: 0.73
step_num: 39600 | loss: 0.0499 | profit rate: 3815598103195958639944495245564649965495649161541081747140082925568.0 | accuracy: 0.73
episode:  11/70,耗时:1.84分/20.00分,训练集: | step: 39776 | average_treward: 2079.6 | max_treward: 3114.6052 | average profit rate: 152347724432214896726892040345433145391655395983668472319334269583360.000
model saved @ step:39776,performance:1556844596645116588086012481023709600360655857204747067311112243380224.000,accuracy:0.73
step_num: 39800 | loss: 0.0446 | profit rate:    5.7 | accuracy: 0.80
step_num: 40000 | loss: 0.0490 | profit rate: 112930.4 | accuracy: 0.79
step_num: 40200 | loss: 0.0436 | profit rate: 377223494.3 | accuracy: 0.76
step_num: 40400 | loss: 0.0499 | profit rate: 549496463766.8 | accuracy: 0.74
step_num: 40600 | loss: 0.0453 | profit rate: 196479016356226.4 | accuracy: 0.75
step_num: 40800 | loss: 0.0521 | profit rate: 50657895672796585984.0 | accuracy: 0.73
step_num: 41000 | loss: 0.0592 | profit rate: 326185373399965939793920.0 | accuracy: 0.74
step_num: 41200 | loss: 0.0480 | profit rate: 394198098060085037457473536.0 | accuracy: 0.75
step_num: 41400 | loss: 0.0469 | profit rate: 392362290994902360779122691538944.0 | accuracy: 0.75
step_num: 41600 | loss: 0.0403 | profit rate: 140959220022908193975326171226701824.0 | accuracy: 0.76
step_num: 41800 | loss: 0.0531 | profit rate: 322566810781982371514474816152532942848.0 | accuracy: 0.75
step_num: 42000 | loss: 0.0654 | profit rate: 550372726699263373335531105517344247370481664.0 | accuracy: 0.75
step_num: 42200 | loss: 0.0584 | profit rate: 95795013013595128160680377381191607672208495738880.0 | accuracy: 0.76
step_num: 42400 | loss: 0.0429 | profit rate: 6748742926409780359319347978817927724885117793514553344.0 | accuracy: 0.76
step_num: 42600 | loss: 0.0546 | profit rate: 36286064391573138865924974854756000889644273528059637792768.0 | accuracy: 0.77
step_num: 42800 | loss: 0.0379 | profit rate: 367256855683924808655244965208936359884627813542529762695577600.0 | accuracy: 0.76
step_num: 43000 | loss: 0.0495 | profit rate: 13303473706302335025118548035425238852099395541978177567094523035648.0 | accuracy: 0.76
step_num: 43200 | loss: 0.0447 | profit rate: 32362686930959285052651085634120871674261848427326462013123887269675008.0 | accuracy: 0.76
model saved @ step:43392,performance:14359226861542245132782213792229013700418887934152810293476607269103730688.000,accuracy:0.76
step_num: 43400 | loss: 0.0401 | profit rate:    2.2 | accuracy: 1.00
step_num: 43600 | loss: 0.0386 | profit rate: 184188.3 | accuracy: 0.84
step_num: 43800 | loss: 0.0427 | profit rate: 513032823.3 | accuracy: 0.79
step_num: 44000 | loss: 0.0399 | profit rate: 1432568570297.6 | accuracy: 0.78
step_num: 44200 | loss: 0.0444 | profit rate: 840194604920415.9 | accuracy: 0.78
step_num: 44400 | loss: 0.0587 | profit rate: 50510553774721196032.0 | accuracy: 0.77
step_num: 44600 | loss: 0.0456 | profit rate: 979874148891350332866560.0 | accuracy: 0.78
step_num: 44800 | loss: 0.0403 | profit rate: 2418755073516463404968050688.0 | accuracy: 0.79
step_num: 45000 | loss: 0.0423 | profit rate: 1969832463478664618215950681899008.0 | accuracy: 0.78
step_num: 45200 | loss: 0.0461 | profit rate: 220087637118968136791850768169697280.0 | accuracy: 0.78
step_num: 45400 | loss: 0.0421 | profit rate: 499524649729580589975306621007756787712.0 | accuracy: 0.78
step_num: 45600 | loss: 0.0514 | profit rate: 745646394004339040305661909888142143775571968.0 | accuracy: 0.77
step_num: 45800 | loss: 0.0515 | profit rate: 314806714492825162370299152314568682030371878993920.0 | accuracy: 0.77
step_num: 46000 | loss: 0.0478 | profit rate: 22170932867700460885138609524380395184820274385184096256.0 | accuracy: 0.78
step_num: 46200 | loss: 0.0426 | profit rate: 125249032901169257791331144384158172105213793575738810564608.0 | accuracy: 0.78
step_num: 46400 | loss: 0.0498 | profit rate: 2304325877113159734500607726611784223120591794337839697901912064.0 | accuracy: 0.78
step_num: 46600 | loss: 0.0463 | profit rate: 43724806331373800287833481835478958130596513234471902170032191307776.0 | accuracy: 0.77
step_num: 46800 | loss: 0.0459 | profit rate: 25424151053177353847236973261347883230682543356078548342806582979985408.0 | accuracy: 0.77
step_num: 47000 | loss: 0.0426 | profit rate: 27448684607557745751608047827534102352753572483804771763546212733248602112.0 | accuracy: 0.77
episode:  13/70,耗时:1.78分/24.11分,训练集: | step: 47008 | average_treward: 2269.9 | max_treward: 3332.9278 | average profit rate: 3918342054026696657281654938893549043783948876757706640556740854958522368.000
model saved @ step:47008,performance:36577544015836064970753853206502397169296928726148575598512302070989586432.000,accuracy:0.77
step_num: 47200 | loss: 0.0442 | profit rate: 150971.0 | accuracy: 0.87
step_num: 47400 | loss: 0.0421 | profit rate: 1242635417.0 | accuracy: 0.83
step_num: 47600 | loss: 0.0620 | profit rate: 1741525578340.5 | accuracy: 0.79
step_num: 47800 | loss: 0.0426 | profit rate: 956478171462977.6 | accuracy: 0.79
step_num: 48000 | loss: 0.0357 | profit rate: 126412121437410115584.0 | accuracy: 0.78
step_num: 48200 | loss: 0.0474 | profit rate: 4185314964738457588465664.0 | accuracy: 0.79
step_num: 48400 | loss: 0.0421 | profit rate: 6557272792758588809815261184.0 | accuracy: 0.79
step_num: 48600 | loss: 0.0461 | profit rate: 13234431988970664585409693923409920.0 | accuracy: 0.79
step_num: 48800 | loss: 0.0357 | profit rate: 3822564075682356142686841719673061376.0 | accuracy: 0.80
step_num: 49000 | loss: 0.0352 | profit rate: 11232480842662542042927733619640238080000.0 | accuracy: 0.79
